come-what-may,Come What May,45,tbd,"September 9, 2016",114 min,Rated R for some war violence/bloody images,Canal+,0,1,0
comedian,Comedian,62,7.0,"October 11, 2002",82 min,R,Bridgnorth Films,8,0,2
livresse-du-pouvoir,Comedy of Power,64,8.0,"January 5, 2007",110 min,,Canal+,0,0,0
comet,Comet,52,8.6,"December 5, 2014",91 min,Not Rated,Anonymous Content,55,3,4
comic-con-episode-iv-a-fans-hope,Comic-Con Episode IV: A Fan's Hope,64,7.7,"April 6, 2012",88 min,"['Rated PG-13 for some sex and drug references', 'language and brief horror images']",Warrior Poets,12,0,1
coming-soon,Coming Soon,46,tbd,"May 12, 2000",96 min,"['Rated R for strong sexuality and dialogue involving teens', 'substance abuse and language.']",Bandeira Entertainment,2,0,1
coming-to-america,Coming to America,48,8.6,"June 29, 1988",116 min,R,Paramount Pictures,67,10,2
commitment,Commitment,36,tbd,"December 6, 2013",113 min,Not Rated,,0,1,0
committed,Committed,44,8.7,"April 28, 2000",98 min,Rated R for language.,Miramax Films,8,1,0
compadres,Compadres,28,tbd,"April 22, 2016",101 min,Rated R for violence and language,Equipment & Film Design,0,0,2
company-man,Company Man,18,7.2,"February 16, 2001",86 min,Rated PG-13 for sexual humor and drug content.,Intermedia Films,6,2,1
complete-unknown,Complete Unknown,58,6.9,"August 26, 2016",91 min,Rated R for some language,Parts and Labor,5,2,1
compliance,Compliance,68,6.5,"August 17, 2012",90 min,Rated R for language and sexual content/nudity,Muskat Filmed Properties,46,12,11
computer-chess,Computer Chess,74,7.3,"July 17, 2013",92 min,Not Rated,,13,1,2
con-air,Con Air,52,8.8,"June 6, 1997",115 min,Rated R for strong violence and language.,Touchstone Pictures,205,31,8
conan-the-barbarian,Conan the Barbarian,43,7.9,"May 14, 1982",129 min,R,Universal Pictures,67,15,2
concert-for-george,Concert for George,82,8.6,"October 3, 2003",146 min,Rated PG-13 for some risque humor.,Radical Media,22,1,2
concussion,Concussion,56,6.2,"October 4, 2013",96 min,Rated R for strong sexual content and some language,,3,2,1
concussion-2015,Concussion,55,6.2,"December 25, 2015",123 min,"['Rated PG-13 for thematic material including some disturbing images', 'and language']",Village Roadshow Pictures,74,31,21
condemned,Condemned,14,2.5,"November 13, 2015",83 min,Not Rated,Caliber Media Company,2,1,8
confessions-of-a-dangerous-mind,Confessions of a Dangerous Mind,67,8.8,"December 31, 2002",113 min,"['Rated R for language', 'sexual content and violence.']",Village Roadshow Pictures,78,7,1
confessions-of-a-shopaholic,Confessions of a Shopaholic,38,5.0,"February 6, 2009",104 min,Rated PG for some mild language and thematic elements.,Touchstone Pictures,23,24,28
confessions-of-a-teenage-drama-queen,Confessions of a Teenage Drama Queen,33,5.3,"February 20, 2004",89 min,Rated PG for mild thematic elements and brief language.,Walt Disney Pictures,21,11,20
confetti,Confetti,57,tbd,"September 15, 2006",100 min,R,BBC Films,1,0,0
confidence,Confidence,59,8.7,"April 25, 2003",97 min,"['Rated R for language', 'violence and sexuality/nudity.']",Lions Gate Films,42,4,2
congo,Congo,22,6.0,"June 9, 1995",109 min,Rated PG-13 for jungle adventure terror and action and brief strong language.,Paramount Pictures,19,18,9
connie-and-carla,Connie and Carla,44,7.2,"April 16, 2004",98 min,"['Rated PG-13 for thematic elements', 'sexual humor and drug references.']",Spyglass Entertainment,9,2,1
conspiracy-of-silence,Conspiracy of Silence,46,tbd,"December 3, 2004",90 min,,Little Wing Films,0,0,0
conspiracy-theory,Conspiracy Theory,49,6.2,"August 8, 1997",135 min,Rated R for some violence.,Warner Bros. Pictures,9,9,2
constantine,Constantine,50,8.8,"February 18, 2005",121 min,Rated R for violence and demonic images.,Warner Bros. Pictures,462,43,22
constellation,Constellation,41,5.2,"February 2, 2007",96 min,Rated PG-13 for brief strong language and a sexual reference.,Constellation LLC,2,0,3
contact,Contact,62,8.0,"July 11, 1997",150 min,"['Rated PG for some intense action', 'mild language and a scene of sensuality.']",Warner Bros. Pictures,104,18,5
contraband,Contraband,51,6.0,"January 13, 2012",110 min,"['Rated R for violence', 'pervasive language and brief drug use.']",Universal Pictures,56,74,12
contract-to-kill,Contract to Kill,3,tbd,"December 9, 2016",90 min,"['Rated R for violence', 'language and brief sexuality']",Actionhouse Pictures,0,0,3
contracted,Contracted,48,5.7,"November 22, 2013",78 min,Not Rated,BoulderLight Pictures,8,5,6
contracted-phase-ii,Contracted: Phase II,35,6.8,"September 4, 2015",78 min,Not Rated,BoulderLight Pictures,6,2,2
control-2005,Control,72,8.7,"April 1, 2005",105 min,"['Rated R for language', 'some violence and brief sexuality.']",Café Film,27,1,1
control,Control,78,7.6,"October 10, 2007",122 min,Rated R for language and brief sexuality.,EM Media,53,6,6
control-room,Control Room,79,8.0,"May 21, 2004",84 min,,Noujaim Films,28,1,3
conversations-with-god,Conversations with God,35,5.5,"October 27, 2006",109 min,"['Rated PG for thematic elements', 'some language and a brief accident.']",CWG Productions LLC,5,0,5
conversations-with-other-women,Conversations with Other Women,62,7.8,"August 11, 2006",84 min,Rated R for language and sexual content.,Gordonstreet Pictures,22,3,1
conviction,Conviction,61,7.0,"October 15, 2010",107 min,Rated R for language and some violent images.,Longfellow Pictures,31,16,3
cook-county,Cook County,44,tbd,"December 16, 2011",93 min,Not Rated,Greenwood Films,0,0,1
cookies-fortune,Cookie's Fortune,70,7.6,"April 2, 1999",118 min,"['Rated PG-13 for the depiction of a violent act', 'and for sensuality.']",Moonstone Entertainment,10,2,0
cool-and-crazy,Cool and Crazy,73,7.7,"October 19, 2001",89 min,,Barentsfilm AS,8,0,2
cool-world,Cool World,28,6.3,"July 10, 1992",102 min,Rated PG-13 for language and sensuality.,Paramount Pictures,9,3,3
cooties,Cooties,49,6.6,"September 18, 2015",88 min,"['Rated R for horror violence and gore', 'language including sexual references', 'and some drug use']",SpectreVision,24,19,4
cop-car,Cop Car,66,6.2,"August 7, 2015",88 min,"['Rated R for language', 'violence and brief drug use']",Park Pictures,28,17,6
cop-land,Cop Land,64,6.5,"August 15, 1997",104 min,"['Rated R for violence', ""strong language and brief nudity. (also collector's series)""]",Miramax Films,39,11,9
cop-out,Cop Out,31,5.1,"February 26, 2010",107 min,"['Rated R for pervasive language including sexual references', 'violence and brief sexuality.']",Warner Bros. Pictures,51,46,48
copenhagen,Copenhagen,71,8.3,"October 3, 2014",98 min,Not Rated,Heretic Films,12,1,0
copperhead,Copperhead,34,tbd,"June 28, 2013",120 min,Rated PG-13 for an unsettling sequence,Swordspoint Productions,1,1,0
copycat,Copycat,54,8.7,"October 27, 1995",123 min,Rated R for violence and language.,Regency Enterprises,81,10,5
copying-beethoven,Copying Beethoven,59,7.2,"November 10, 2006",104 min,Rated PG-13 for some sexual elements.,Sidney Kimmel Entertainment,17,3,4
coraline,Coraline,80,8.3,"February 6, 2009",100 min,"['Rated PG for thematic elements', 'scary images', 'some language and suggestive humor.']",Focus Features,511,51,47
coriolanus,Coriolanus,79,6.9,"December 2, 2011",122 mins,Rated R for some bloody violence.,Magnolia Mae Films,37,12,7
corky-romano,Corky Romano,20,7.6,"October 12, 2001",86 min,"['Rated PG-13 for drug and sex-related humor', 'and for language.']",Touchstone Pictures,67,5,18
corpse-bride,Corpse Bride,83,8.0,"September 16, 2005",77 min,"['Rated PG for some scary images and action', 'and brief mild language.']",Warner Bros. Pictures,335,62,29
cosi-ridevano,Così ridevano,68,tbd,"November 21, 2001",124 min,,Ministero per i Beni e le Attività Culturali (MiBAC),1,0,0
cosmopolis,Cosmopolis,58,5.2,"August 17, 2012",109 min,"['Rated R for some strong sexual content including graphic nudity', 'violence and language']",Canal+,40,27,35
cosmos,Cosmos,72,tbd,"June 17, 2016",103 min,Not Rated,Alfama Films,0,1,0
cote-dazur,Cote d'Azur,47,tbd,"September 9, 2005",96 min,,Canal+,2,0,1
cotton-mary,Cotton Mary,52,tbd,"February 11, 2000",124 min,Rated R for a scene of sexuality.,Merchant Ivory Productions,1,0,1
countdown-to-zero,Countdown to Zero,70,6.7,"July 23, 2010",91 min,"['Rated PG for thematic material', 'images of destruction and incidental smoking.']",Participant Media,11,3,2
counting,Counting,79,tbd,"July 31, 2015",111 min,Not Rated,Gravity Hill Films,0,0,0
couples-retreat,Couples Retreat,23,3.2,"October 9, 2009",113 min,Rated PG-13 on appeal for sexual content and language. (originally Rated R for some sexual material.),Universal Pictures,35,26,90
courage-under-fire,Courage Under Fire,77,6.9,"April 12, 1996",117 min,Rated R for war violence and language.,Fox 2000 Pictures,17,5,3
courageous,Courageous,42,7.6,"September 30, 2011",130 min,Rated PG-13 for some violence and drug content.,Sherwood Pictures,50,9,9
cousin-jules,Cousin Jules,81,tbd,"November 27, 2013",91 min,Not Rated,Soci,2,0,0
cover,Cover,30,5.3,"February 22, 2008",98 min,"['Rated PG-13 for mature thematic material', 'sexual situations and language', 'violence and some drug content.']",Duke Media,3,0,3
cowards-bend-the-knee-or-the-blue-hands,Cowards Bend the Knee or The Blue Hands,82,5.2,"August 11, 2004",60 min,,,6,2,4
cowboy-bebop-the-movie-knockin-on-heavens-door,Cowboy Bebop the Movie: Knockin' on Heaven's Door,61,8.0,"April 4, 2003",116 min,R,Bandai Visual Company,57,5,4
cowboy-del-amor,Cowboy del Amor,57,7.7,"February 3, 2006",86 min,,,7,0,2
cowboys-aliens,Cowboys & Aliens,50,6.0,"July 29, 2011",118 min,"['Rated PG-13 for intense sequences of western and sci-fi action and violence', 'some partial nudity and a brief crude reference.']",Paramount Pictures,179,173,60
cowboys-angels,Cowboys & Angels,51,7.7,"September 17, 2004",89 min,,Grosvenor Park Productions,8,0,2
coyote-ugly,Coyote Ugly,27,5.9,"August 4, 2000",100 min,Rated PG-13 for sensuality.,Touchstone Pictures,30,11,18
cq,CQ,56,6.7,"May 24, 2002",88 min,Rated R for some nudity and language.,United Artists,7,1,2
cradle-2-the-grave,Cradle 2 the Grave,36,7.1,"February 28, 2003",101 min,"['Rated R for violence', 'language and some sexual content.']",Silver Pictures,29,10,6
cradle-will-rock,Cradle Will Rock,64,6.2,"December 10, 1999",132 min,Rated R for some language and sexuality.,Touchstone Pictures,8,0,4
crank,Crank,57,4.5,"September 1, 2006",88 min,"['Rated R for strong violence', 'pervasive language', 'sexuality', 'nudity and drug use.']",Lakeshore Entertainment,143,26,144
crank-high-voltage,Crank: High Voltage,41,6.6,"April 17, 2009",96 min,"['Rated R for frenetic strong bloody violence throughout', 'crude and graphic sexual content', 'nudity and pervasive language.']",Lionsgate,114,41,37
crash,Crash,69,8.7,"May 6, 2005",112 min,"['Rated R for language', 'sexual content and some violence.']",Bob Yari Productions,527,33,35
crash-1997,Crash,47,2.0,"March 21, 1997",100 min,"['Rated NC-17 for numerous explicit sex scenes.; Rated R for accident gore', 'some graphic language and aberrant sexual content. (edited version)']","['Movie Network', 'The (TMN)']",15,10,69
crave,Crave,19,3.6,"December 6, 2013",113 min,Not Rated,Iron Helmet,2,0,5
crazy-about-tiffanys,Crazy About Tiffany's,40,tbd,"February 19, 2016",86 min,Not Rated,Groovestrings,0,0,2
crazy-as-hell,Crazy as Hell,33,tbd,"September 27, 2002",113 min,"['Rated R for some strong sexual content', 'violent images and language.']",Humble Journey Films,2,0,1
crazy-heart,Crazy Heart,83,7.5,"December 16, 2009",112 min,Rated R for language and brief sexuality.,Fox Searchlight Pictures,131,33,11
crazy-in-alabama,Crazy in Alabama,46,8.2,"October 22, 1999",111 min,"['Rated PG-13 for some violence', 'thematic material', 'language and a scene of sensuality.']",TriStar Pictures,5,0,1
crazy-wisdom-the-life-times-of-chogyam-trungpa-rinpoche,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,48,tbd,"November 25, 2011",86 min,Not Rated,Crazy Wisdom Films,0,0,2
crazybeautiful,Crazy/Beautiful,61,8.9,"June 29, 2001",99 min,"['Rated PG-13 for mature thematic material involving teens', 'drug/alcohol content', 'sexuality & language.']",Touchstone Pictures,83,3,6
creation,Creation,51,6.9,"January 22, 2010",108 min,Rated PG-13 for some intense thematic material.,BBC Films,15,3,1
creative-control,Creative Control,58,7.3,"March 11, 2016",97 min,"['Rated R for strong sexual content', 'nudity', 'language and drug use.']",Ghost Robot,5,3,0
creed,Creed,82,8.0,"November 25, 2015",133 min,"['Rated PG-13 for violence', 'language and some sensuality']",New Line Cinema,495,54,26
creep,Creep,74,7.1,"September 2, 2015",82 min,Rated R for brief violence and language.,Blumhouse Productions,29,11,3
crime-and-punishment-in-suburbia,Crime and Punishment in Suburbia,32,7.3,"September 15, 2000",100 min,"['Rated R for brutal violence', 'strong sexuality', 'language and substance abuse.']",Killer Films,9,0,3
crimes-and-misdemeanors,Crimes and Misdemeanors,77,8.5,"October 13, 1989",104 min,PG-13,,39,5,2
crimewave,Crimewave,34,5.6,"April 25, 1986",83 min,PG-13,Columbia Pictures Corporation,4,1,2
criminal,Criminal,61,8.6,"September 10, 2004",87 min,Rated R for language.,Warner Bros. Pictures,40,3,5
criminal-2016,Criminal,36,7.6,"April 15, 2016",113 min,Rated R for strong violence and language throughout,Lionsgate,90,26,20
criminal-activities,Criminal Activities,51,7.3,"November 20, 2015",94 min,Not Rated,Capacity Pictures,12,5,3
crimson-gold,Crimson Gold,81,8.0,"January 16, 2003",95 min,Unrated,Jafar Panahi Film Productions,9,2,1
crimson-peak,Crimson Peak,66,7.6,"October 16, 2015",119 min,"['Rated R for bloody violence', 'some sexual content and brief strong language']",Legendary Pictures,340,96,36
crimson-tide,Crimson Tide,66,7.9,"May 12, 1995",116 min,Rated R for strong language.,Hollywood Pictures,28,6,1
crocodile-dundee-in-los-angeles,Crocodile Dundee in Los Angeles,37,5.1,"April 20, 2001",92 min,Rated PG for some language and brief violence.,Silver Lion Films,5,7,7
cronos,Cronos,70,8.8,"March 30, 1994",94 min,Rated R for horror violence and for language.,Instituto Mexicano de Cinematografía (IMCINE),63,4,0
crooklyn,Crooklyn,65,7.4,"May 13, 1994",115 min,Rated PG-13 for drug content.,Universal Pictures,3,2,0
cropsey,Cropsey,73,6.6,"June 4, 2010",84 min,,Off Hollywood Pictures,11,5,1
crossing-over,Crossing Over,38,5.4,"February 27, 2009",113 min,"['Rated R for pervasive language', 'some strong violence and sexuality/nudity.']","['Weinstein Company', 'The']",8,11,5
crossing-the-bridge-the-sound-of-istanbul,Crossing the Bridge: The Sound of Istanbul,73,8.4,"June 9, 2006",90 min,,Norddeutscher Rundfunk (NDR),8,0,1
crossover,Crossover,30,2.0,"September 1, 2006",95 min,Rated PG-13 for sexual content and some language.,Platinum Equity,2,0,9
crossroads,Crossroads,27,6.2,"February 15, 2002",93 min,Rated PG-13 for sexual content and brief teen drinking.,Paramount Pictures,35,8,19
crouching-tiger-hidden-dragon,"Crouching Tiger, Hidden Dragon",93,8.1,"December 8, 2000",120 min,Rated PG-13 for martial arts violence and some sexuality,Sony Pictures Classics,434,42,51
croupier,Croupier,75,7.0,"April 21, 2000",94 min,Unrated,Arte,13,2,2
crude,Crude,75,7.0,"September 9, 2009",105 min,Unrated,Red Envelope Entertainment,4,0,1
cruel-intentions,Cruel Intentions,56,8.1,"March 5, 1999",97 min,"['Rated R for strong sexual dialogue and sexual situations involving teens', 'language and drug use.']",Columbia Pictures Corporation,203,19,34
crumb,Crumb,93,8.3,"April 28, 1995",119 min,"['Rated R for graphic sex-related cartoons', 'and for language.']",Superior Pictures,22,1,2
crush,Crush,37,8.7,"April 3, 2002",112 min,Rated R for sexuality and language.,FilmFour,5,1,0
cry-the-beloved-country,"Cry, the Beloved Country",71,tbd,"December 15, 1995",106 min,Rated PG-13 for emotional thematic elements and brief language.,Miramax Films,2,1,0
crying-ladies,Crying Ladies,54,7.5,"February 20, 2004",110 min,,Unitel Pictures,14,0,4
crystal-fairy-the-magical-cactus,Crystal Fairy & The Magical Cactus,67,5.8,"July 12, 2013",98 min,Not Rated,,11,7,6
cry_wolf,Cry_Wolf,39,8.8,"September 16, 2005",90 min,"['Rated PG-13 for violence', 'terror', 'disturbing images', 'language', 'sexuality and a brief drug reference.']",Hypnotic,129,11,13
csnydeja-vu,CSNY/Déjà Vu,54,tbd,"July 25, 2008",96 min,Rated R for some language and brief war images.,Shangri-La Entertainment,3,0,0
cthulhu,Cthulhu,41,tbd,"August 22, 2008",,"['Rated R for language', 'some sexuality', 'nudity and violence.']",Arkham Northwest Productions,1,0,0
cuba-feliz,Cuba feliz,62,tbd,"June 12, 2002",96 min,,Canal+,0,0,0
cuban-fury,Cuban Fury,52,8.4,"April 11, 2014",98 min,Rated R for language and sexual references,Big Talk Productions,43,4,5
cuban-rafters,Cuban Rafters,73,tbd,"July 23, 2003",120 min,,Televisió de Catalunya (TV3),3,0,0
cube,Cube,61,7.3,"September 11, 1998",90 min,Rated R for some strong sci-fi violence/gore and language,Ontario Film Development Corporation,69,17,5
